Date,Time,Coast,East,FarWest,North,NorthCentral,Northwest,South,SouthCentral,West
05/26/17,21,0,0,269.4581852,259.2717975,135.2777739,262.0708673,311.5635116,0,374.2960744
05/26/17,22,0,0,339.2993112,326.4727039,170.3405502,329.9972673,392.3179577,0,471.3102337
05/26/17,23,0,0,402.9289095,387.6968983,202.2849144,391.8824314,465.8902675,0,559.6961509
05/27/17,0,0,0,483.661593,465.3776261,242.8156472,470.4017919,559.2381773,0,671.8394376
05/27/17,1,0,0,535.5289759,515.2842548,268.854953,520.847207,619.210317,0,743.8868233
05/27/17,2,0,0,554.688632,533.7196142,278.4737947,539.4815926,641.3638462,0,770.5009122
05/27/17,3,0,0,544.7881902,524.193441,273.5034141,529.8525758,629.916369,0,756.748513
05/27/17,4,0,0,553.4446882,532.5226954,277.8492898,538.271752,639.9255246,0,768.772988
05/27/17,5,0,0,531.716995,511.6163791,266.9412005,517.1397334,614.802679,0,738.591718
05/27/17,6,0,0,493.2397326,474.5936812,247.6242204,479.7173425,570.3129896,0,685.1441367
05/27/17,7,0,0,436.7469008,420.2364605,219.2627715,424.7732872,504.9926318,0,606.6716821
05/27/17,8,0,0,388.4633026,373.7781379,195.0226555,377.8134056,449.164276,0,539.6024214
05/27/17,9,0,0,403.6865109,388.4258599,202.6652577,392.6192628,466.766251,0,560.7485117
05/27/17,10,0,0,391.1408128,376.3544296,196.3668626,380.4175107,452.2601719,0,543.3216685
05/27/17,11,0,0,364.6115065,350.8280166,183.0481895,354.6155173,421.5854169,0,506.4706253
05/27/17,12,0,0,290.0873609,279.1211238,145.6343677,282.1344848,335.4161862,0,402.9514276
05/27/17,13,0,0,229.0294504,220.3713991,114.9810839,222.7505045,264.8174142,0,318.1377628
05/27/17,14,0,0,221.4268608,213.0562119,111.1643085,215.3563434,256.0268499,0,307.5772395
05/27/17,15,0,0,229.3791241,220.707854,115.1566328,223.0905918,265.2217276,0,318.6234838
05/27/17,16,0,0,253.0155284,243.4507261,127.0229643,246.0789934,292.5515381,0,351.4560858
05/27/17,17,0,0,281.1194766,270.4922545,141.1321648,273.4124592,325.0469874,0,390.4944155
05/27/17,18,0,0,279.5215073,268.9546935,140.3299263,271.8582989,323.1993206,0,388.2747255
05/27/17,19,0,0,250.5829062,241.1100649,125.8016998,243.7130626,289.7387962,0,348.0770052
05/27/17,20,0,0,243.5940014,234.3853632,122.2930164,236.9157618,281.6578106,0,338.3689325
05/27/17,21,0,0,281.3152239,270.6806019,141.230437,273.60284,325.273322,0,390.7663221
05/27/17,22,0,0,335.9814838,323.280301,168.6748806,326.7703997,388.4816891,0,466.7015418
05/27/17,23,0,0,469.6309544,451.8773909,235.7717581,456.7558096,543.015122,0,652.3499092
05/28/17,0,0,0,461.1590314,443.7257339,231.5185458,448.5161482,533.2193829,0,640.5818217
05/28/17,1,0,0,447.2793938,430.3707913,224.5504647,435.0170271,517.1709239,0,621.3020441
05/28/17,2,0,0,413.9703929,398.320978,207.8281392,402.6212076,478.6570845,0,575.0335358
05/28/17,3,0,0,458.2609813,440.9372394,230.0636196,445.6975495,529.8684858,0,636.5562294
05/28/17,4,0,0,510.220487,490.9325083,256.1491744,496.2325618,589.9471434,0,708.7315801
05/28/17,5,0,0,523.5605376,503.7682621,262.8463633,509.206889,605.3717,0,727.261834
05/28/17,6,0,0,511.4684027,492.1332488,256.7756733,497.4462653,591.3900574,0,710.4650214
05/28/17,7,0,0,498.1213056,479.290715,250.0749469,484.4650849,575.9573533,0,691.9249794
05/28/17,8,0,0,467.815945,450.1309947,234.8605576,454.9905595,540.9165006,0,649.8287355
05/28/17,9,0,0,488.5121621,470.0448281,245.2508087,475.1193805,564.8466926,0,678.577214
05/28/17,10,0,0,451.3203161,434.2589537,226.5791541,438.9471657,521.8432776,0,626.9151649
05/28/17,11,0,0,431.9634522,415.6338417,216.861307,420.120979,499.4617252,0,600.0271409
05/28/17,12,0,0,408.9157094,393.4573778,205.2905049,397.7051005,472.81256,0,568.0122304
05/28/17,13,0,0,387.4268991,372.7809138,194.5023434,376.8054156,447.965925,0,538.1627852
05/28/17,14,0,0,373.7688627,359.6391952,187.6455141,363.5218205,432.1736944,0,519.1908271
05/28/17,15,0,0,340.7575931,327.875858,171.0726605,331.4155697,394.0041095,0,473.3358882
05/28/17,16,0,0,341.0215651,328.129851,171.205184,331.6723048,394.3093296,0,473.7025636
05/28/17,17,0,0,322.9776338,310.7680384,162.1464766,314.123056,373.4458676,0,448.6382937
05/28/17,18,0,0,305.4064455,293.8610976,153.3251033,297.0335898,353.1290191,0,424.2306967
05/28/17,19,0,0,287.8987702,277.0152689,144.5356158,280.0058953,332.8856081,0,399.9113236
05/28/17,20,0,0,233.8483772,225.008155,117.4003598,227.4373183,270.3893428,0,324.8315858
05/28/17,21,0,0,170.7975199,164.3408233,85.74654457,166.1150288,197.4862075,0,237.2495799
05/28/17,22,0,0,158.8377159,152.8331384,79.74228954,154.4831082,183.6575739,0,220.6365841
05/28/17,23,0,0,173.189623,166.6424972,86.94746701,168.4415513,200.2520988,0,240.5723767
05/29/17,0,0,0,169.4611072,163.0549313,85.07561696,164.8152544,195.940968,0,235.3932101
05/29/17,1,0,0,163.9890459,157.7897315,82.32844386,159.4932121,189.6138466,0,227.792138
05/29/17,2,0,0,139.355486,134.0873996,69.96150411,135.5349924,161.1310659,0,193.574418
05/29/17,3,0,0,140.6269364,135.3107851,70.59981829,136.7715854,162.6011921,0,195.3405506
05/29/17,4,0,0,119.4254924,114.9108239,59.95592507,116.1513886,138.086827,0,165.890277
05/29/17,5,0,0,104.1139419,100.1780994,52.26897183,101.2596111,120.3827055,0,144.6214733
05/29/17,6,0,0,68.69080021,66.0940666,34.485271,66.80761088,79.42437121,0,95.4162771
05/29/17,7,0,0,110.8418648,106.6516851,55.64663292,107.803085,128.1619283,0,153.967024
05/29/17,8,0,0,52.18232136,50.20966145,26.19741637,50.75171945,60.33629031,0,72.48485706
05/29/17,9,0,0,35.09047511,33.76394207,17.61669016,34.12845388,40.57368546,0,48.74309932
05/29/17,10,0,0,71.8470025,69.13095428,36.06979893,69.87728447,83.07375922,0,99.8004606
05/29/17,11,0,0,78.68804681,75.71338507,39.50425109,76.53077846,90.9837798,0,109.3031448
05/29/17,12,0,0,76.03763408,73.16316647,38.17364785,73.95302799,87.91921563,0,105.621538
05/29/17,13,0,0,60.62526505,58.33343467,30.43608007,58.96319602,70.09852181,0,84.21269038
05/29/17,14,0,0,51.15685542,49.22296143,25.6825953,49.75436712,59.15058585,0,71.06041388
05/29/17,15,0,0,33.5738473,32.30464768,16.85528803,32.65340511,38.82007057,0,46.63639829
05/29/17,16,0,0,39.72755082,38.22572138,19.94467021,38.63840207,45.93534701,0,55.18431851
05/29/17,17,0,0,76.76040697,73.85861622,38.53650603,74.65598574,88.75492846,0,106.6255196
05/29/17,18,0,0,107.4204892,103.3596486,53.92897842,104.475508,124.2059313,0,149.2144965
05/29/17,19,0,0,125.0253091,120.2989495,62.76723597,121.5976837,144.5616666,0,173.6688101
05/29/17,20,0,0,156.6467791,150.725026,78.64235986,152.3522369,181.1242829,0,217.5932212
05/29/17,21,0,0,184.9005868,177.9107487,92.82679519,179.8314536,213.7930086,0,256.8397161
05/29/17,22,0,0,213.5436679,205.4710291,107.2066599,207.6892718,246.9118354,0,296.6269388
05/29/17,23,0,0,173.4864926,166.9281441,87.09650628,168.730282,200.595357,0,240.984749
05/30/17,0,0,0,149.774102,144.1121583,75.19202689,145.6679773,173.1776867,0,208.0465969
05/30/17,1,0,0,131.3870956,126.42024,65.96108336,127.785059,151.917541,0,182.505772
05/30/17,2,0,0,119.4157939,114.9014921,59.95105606,116.1419559,138.0756129,0,165.8768051
05/30/17,3,0,0,126.0999303,121.3329466,63.30673476,122.6428437,145.8042073,0,175.1615333
05/30/17,4,0,0,107.9964939,103.9138784,54.21815363,105.0357212,124.871942,0,150.0146068
05/30/17,5,0,0,91.01355103,87.57294551,45.69210087,88.51837341,105.2352577,0,126.4241234
05/30/17,6,0,0,88.13923637,84.8072892,44.24909075,85.72285939,101.9118049,0,122.4315014
05/30/17,7,0,0,69.64173269,67.00905077,34.96267357,67.73247313,80.52389567,0,96.73718816
05/30/17,8,0,0,38.74383863,37.27919667,19.45081103,37.68165878,44.79792071,0,53.81787417
05/30/17,9,0,0,37.13050673,35.72685392,18.64085995,36.11255711,42.93249082,0,51.57684447
05/30/17,10,0,0,27.11665654,26.09155954,13.61354427,26.37324115,31.3538842,0,37.66691328
05/30/17,11,0,0,21.56235615,20.7472296,10.82508419,20.97121441,24.93167315,0,29.9516055
05/30/17,12,0,0,33.37110568,32.10957034,16.75350439,32.45622174,38.58564869,0,46.35477614
05/30/17,13,0,0,39.8318913,38.32611745,19.99705291,38.73988201,46.05599165,0,55.32925467
05/30/17,14,0,0,39.62288621,38.12501342,19.89212478,38.53660688,45.81432758,0,55.03893212
05/30/17,15,0,0,52.87561905,50.87675025,26.54547693,51.42601006,61.13792215,0,73.44789555
05/30/17,16,0,0,74.84372875,72.01439461,37.57426411,72.79185411,86.53875158,0,103.9631208
05/30/17,17,0,0,92.46756486,88.97199292,46.4220685,89.93252479,106.9164746,0,128.4438493
05/30/17,18,0,0,125.6768276,120.9258385,63.09432188,122.2313406,145.3149909,0,174.5738144
05/30/17,19,0,0,178.7731335,172.014933,89.75059161,173.8719873,206.7080843,0,248.3282593
05/30/17,20,0,0,226.0930739,217.5460271,113.5069165,219.8946301,261.4222018,0,314.0589326
05/30/17,21,0,0,275.5409771,265.1246402,138.3315559,267.9868967,318.5967958,0,382.7454934
05/30/17,22,0,0,276.321396,265.8755568,138.7233544,268.7459201,319.4991624,0,383.8295494
05/30/17,23,0,0,261.7749431,251.8790067,131.420508,254.5982648,302.6796921,0,363.6235193
05/31/17,0,0,0,267.2642378,257.1607883,134.1763328,259.9370679,309.0267397,0,371.2485295
05/31/17,1,0,0,249.5448304,240.1112317,125.2805482,242.7034462,288.5385115,0,346.635046
05/31/17,2,0,0,198.3368619,190.8390894,99.57229225,192.8993672,229.3288257,0,275.5036325
05/31/17,3,0,0,173.2276582,166.6790945,86.96656205,168.4785437,200.2960773,0,240.6252102
05/31/17,4,0,0,182.4133302,175.5175185,91.57810226,177.4123863,210.9170953,0,253.3847445
05/31/17,5,0,0,149.3609628,143.7146371,74.98461604,145.2661645,172.6999907,0,207.4727179
05/31/17,6,0,0,112.6094266,108.3524274,56.53401302,109.5221883,130.205688,0,156.4222897
05/31/17,7,0,0,97.13736511,93.46525968,48.76647746,94.47430036,112.3159742,0,134.9305252
05/31/17,8,0,0,82.85420774,79.72205168,41.59581485,80.5827222,95.80094179,0,115.0902307
05/31/17,9,0,0,64.42954464,61.99390023,32.34596628,62.66317957,74.49725517,0,89.4970981
05/31/17,10,0,0,85.10000063,81.88294637,42.72328427,82.76694567,98.39766053,0,118.2097925
05/31/17,11,0,0,101.7713645,97.92407896,51.09291309,98.98125656,117.6740787,0,141.3674711
05/31/17,12,0,0,133.5651618,128.5159683,67.05455152,129.9034126,154.4359501,0,185.5312568
05/31/17,13,0,0,164.9720022,158.7355288,82.82192353,160.4492202,190.7503989,0,229.1575324
05/31/17,14,0,0,207.8953635,200.0362488,104.3710064,202.1958182,240.3809313,0,288.7810529
05/31/17,15,0,0,218.0715581,209.8277504,109.4798249,212.0930278,252.1472501,0,302.9164917
05/31/17,16,0,0,198.1594363,190.668371,99.48321815,192.7268058,229.1236757,0,275.257176
05/31/17,17,0,0,205.7551013,197.9768954,103.2965172,200.1142322,237.9062333,0,285.8080805
05/31/17,18,0,0,267.0705187,256.9743924,134.0790788,259.7486597,308.8027502,0,370.9794403
05/31/17,19,0,0,302.9514417,291.4989009,152.0926024,294.6458911,350.2903983,0,420.8205265
05/31/17,20,0,0,254.7606421,245.1298689,127.8990746,247.776264,294.5693419,0,353.8801695
05/31/17,21,0,0,231.970241,223.2010184,116.4574674,225.6106721,268.2177305,0,322.2227246
05/31/17,22,0,0,221.2136313,212.8510432,111.0572595,215.1489597,255.7803013,0,307.281049
05/31/17,23,0,0,228.0401284,219.4194766,114.4844084,221.7883052,263.6735014,0,316.763526
06/01/17,0,0,0,198.4843027,190.9809564,99.64631284,193.0427658,229.4993054,0,275.7084379
06/01/17,1,0,0,187.5235839,180.4345881,94.14363482,182.3825401,216.8258733,0,260.4832407
06/01/17,2,0,0,155.902082,150.0084809,78.26849491,151.627956,180.26322,0,216.5587853
06/01/17,3,0,0,119.0520039,114.5514545,59.76842029,115.7881394,137.6549774,0,165.3714756
06/01/17,4,0,0,104.3401741,100.3957793,52.38254859,101.4796411,120.6442885,0,144.9357255
06/01/17,5,0,0,94.9378399,91.34888361,47.6622361,92.33507612,109.7727529,0,131.8752324
06/01/17,6,0,0,103.3150134,99.40937293,51.86788077,100.4825856,119.458937,0,143.5117063
06/01/17,7,0,0,88.66302098,85.31127307,44.51204961,86.2322842,102.5174357,0,123.1590745
06/01/17,8,0,0,72.22389283,69.49359694,36.25901154,70.24384218,83.50954215,0,100.3239874
06/01/17,9,0,0,93.19960282,89.67635749,46.78957809,90.6444936,107.7629003,0,129.4607007
06/01/17,10,0,0,94.71302693,91.13256929,47.54937184,92.1164265,109.5128108,0,131.5629516
06/01/17,11,0,0,73.64119174,70.85731738,36.97054695,71.6222852,85.14830707,0,102.2927137
06/01/17,12,0,0,61.04395226,58.73629415,30.64627622,59.37040473,70.58263275,0,84.79427589
06/01/17,13,0,0,59.07486275,56.84164256,29.65772192,57.45529869,68.30585484,0,82.05907423
06/01/17,14,0,0,58.05890326,55.86408962,29.14767344,56.46719219,67.13114232,0,80.64783617
06/01/17,15,0,0,84.77808689,81.573202,42.56167191,82.45385734,98.0254448,0,117.7626321
06/01/17,16,0,0,106.3048486,102.2861828,53.36888641,103.3904532,122.9159616,0,147.6647944
06/01/17,17,0,0,154.7772687,148.9261892,77.7037979,150.53398,178.9626443,0,214.9963418
06/01/17,18,0,0,203.0581079,195.3818571,101.9425288,197.4911782,234.7878099,0,282.0617701
06/01/17,19,0,0,221.1074353,212.7488617,111.0039453,215.0456751,255.6575112,0,307.1335354
06/01/17,20,0,0,253.3272471,243.7506608,127.1794584,246.3821662,292.9119657,0,351.8890847
06/01/17,21,0,0,276.3280234,265.8819336,138.7266816,268.7523658,319.5068254,0,383.8387553
06/01/17,22,0,0,298.8602591,287.5623782,150.0386805,290.66687,345.5599307,0,415.1375906
06/01/17,23,0,0,244.3734647,235.1353602,122.6843352,237.6738558,282.5590722,0,339.451661
