"Interval Time","Interval Number","Resource Code","Interval Value"
"02/16/2018 08:44:59","35","CYFAIR_1UNIT","0"
"02/16/2018 08:44:59","35","DANSBY_DANSBYG1","3.0770659999"
"02/16/2018 08:44:59","35","DANSBY_DANSBYG2","0"
"02/16/2018 08:44:59","35","DANSBY_DANSBYG3","0"
"02/16/2018 08:44:59","35","DCSES_CT10","0"
"02/16/2018 08:44:59","35","DCSES_CT20","0"
"02/16/2018 08:44:59","35","DCSES_CT30","0"
"02/16/2018 08:44:59","35","DCSES_CT40","0"
"02/16/2018 08:44:59","35","DDPEC_CC1","157.3049849999"
"02/16/2018 08:44:59","35","DECKER_DPG1","0"
"02/16/2018 08:44:59","35","DECKER_DPG2","0"
"02/16/2018 08:44:59","35","DECKER_DPGT_1","0"
"02/16/2018 08:44:59","35","DECKER_DPGT_2","0"
"02/16/2018 08:44:59","35","DECKER_DPGT_3","0"
"02/16/2018 08:44:59","35","DECKER_DPGT_4","0"
"02/16/2018 08:44:59","35","DEC_AGR_A","0"
"02/16/2018 08:44:59","35","DEC_AGR_B","0"
"02/16/2018 08:44:59","35","DEC_AGR_C","0"
"02/16/2018 08:44:59","35","DEC_AGR_D","0"
"02/16/2018 08:44:59","35","DERMOTT_UNIT1","30.1729799999"
"02/16/2018 08:44:59","35","DERMOTT_UNIT2","31.30611"
"02/16/2018 08:44:59","35","DGHOC_15UNITS","0"
"02/16/2018 08:44:59","35","DGTHW_15UNITS","0"
"02/16/2018 08:44:59","35","DGWAP_15UNITS","0"
"02/16/2018 08:44:59","35","DG_78252_4UNITS",".638869"
"02/16/2018 08:44:59","35","DG_ABEC_1UNIT","0"
"02/16/2018 08:44:59","35","DG_BIO2_4UNITS","1.435"
"02/16/2018 08:44:59","35","DG_BIOE_2UNITS","1.318"
"02/16/2018 08:44:59","35","DG_BROOK_1UNIT",".10012"
"02/16/2018 08:44:59","35","DG_ELMEN_1UNIT",".1127539999"
"02/16/2018 08:44:59","35","DG_FERIS_4UNITS","1.159932"
"02/16/2018 08:44:59","35","DG_FORSW_1UNIT","0"
"02/16/2018 08:44:59","35","DG_FREIH_2UNITS",".7599989999"
"02/16/2018 08:44:59","35","DG_HBR_2UNITS",".624672"
"02/16/2018 08:44:59","35","DG_HG_2UNITS",".9269709999"
"02/16/2018 08:44:59","35","DG_HL_1UNIT",".012794"
"02/16/2018 08:44:59","35","DG_LKWDT_2UNITS",".2347569999"
"02/16/2018 08:44:59","35","DG_LWSVL_1UNIT","0"
"02/16/2018 08:44:59","35","DG_MCQUE_5UNITS",".7858"
"02/16/2018 08:44:59","35","DG_MEDIN_1UNIT","1.118046"
"02/16/2018 08:44:59","35","DG_NUECE_6UNITS",".2418309999"
"02/16/2018 08:44:59","35","DG_OAKHL_1UNIT","0"
"02/16/2018 08:44:59","35","DG_ROSC2_1UNIT","0"
"02/16/2018 08:44:59","35","DG_SCHUM_2UNITS",".4302719999"
"02/16/2018 08:44:59","35","DG_SOME1_1UNIT",".180074"
"02/16/2018 08:44:59","35","DG_SOME2_1UNIT",".166198"
"02/16/2018 08:44:59","35","DG_SPRIN_4UNITS","1.0974349999"
"02/16/2018 08:44:59","35","DG_STHWG_UNIT1",".09725"
"02/16/2018 08:44:59","35","DG_S_SNR_UNIT1",".1542969999"
"02/16/2018 08:44:59","35","DG_VALL1_1UNIT",".201438"
"02/16/2018 08:44:59","35","DG_VALL2_1UNIT",".2079129999"
"02/16/2018 08:44:59","35","DG_WALZE_4UNITS","1.4388049999"
"02/16/2018 08:44:59","35","DG_WALZM_UNIT1",".139851"
"02/16/2018 08:44:59","35","DG_WSTHL_3UNITS",".754792"
"02/16/2018 08:44:59","35","DIB_CC1","1.9614"
"02/16/2018 08:44:59","35","DIGBY_UNIT1","24.631391"
"02/16/2018 08:44:59","35","DIGBY_UNIT2","32.058399"
"02/16/2018 08:44:59","35","DNDAM_DENISOG1","0"
"02/16/2018 08:44:59","35","DNDAM_DENISOG2","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G37","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G61","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G63","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G66","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G67","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G81","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G82","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_G83","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_GT96","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_ST64","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_ST65","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_ST84","0"
"02/16/2018 08:44:59","35","DOWGEN_DOW_ST95","0"
"02/16/2018 08:44:59","35","DUKE_CC1","0"
"02/16/2018 08:44:59","35","DUPV1_DUPV1_G1","0"
"02/16/2018 08:44:59","35","EAGLE_HY_EAGLE_HY1","1.345393"
"02/16/2018 08:44:59","35","ECEC_G1","0"
"02/16/2018 08:44:59","35","ECEC_G2","0"
"02/16/2018 08:44:59","35","ECLIPSE_UNIT1",".570899"
"02/16/2018 08:44:59","35","ECTHM_15UNITS","0"
"02/16/2018 08:44:59","35","ELB_ELBCREEK","23.66752"
"02/16/2018 08:44:59","35","ELGATO_15UNITS","0"
"02/16/2018 08:44:59","35","ENAS_ENA1","10.64156"
"02/16/2018 08:44:59","35","ETCCS_CC1","0"
"02/16/2018 08:44:59","35","EWP_30UNITS","0"
"02/16/2018 08:44:59","35","EXGNSND_WIND_1","10.92763"
"02/16/2018 08:44:59","35","EXGNWTL_WIND_1","6.9266319999"
"02/16/2018 08:44:59","35","EXN_EXN_G1","0"
"02/16/2018 08:44:59","35","EXN_EXN_G10","0"
"02/16/2018 08:44:59","35","EXN_EXN_G11","0"
"02/16/2018 08:44:59","35","EXN_EXN_G12","0"
"02/16/2018 08:44:59","35","EXN_EXN_G13","0"
"02/16/2018 08:44:59","35","EXN_EXN_G14","0"
"02/16/2018 08:44:59","35","EXN_EXN_G15","0"
"02/16/2018 08:44:59","35","EXN_EXN_G2","0"
"02/16/2018 08:44:59","35","EXN_EXN_G3","0"
"02/16/2018 08:44:59","35","EXN_EXN_G4","0"
"02/16/2018 08:44:59","35","EXN_EXN_G8","0"
"02/16/2018 08:44:59","35","EXN_EXN_G9","0"
"02/16/2018 08:44:59","35","E_HARRIS_15UNITS","0"
"02/16/2018 08:44:59","35","FALCON_FALCONG1","0"
"02/16/2018 08:44:59","35","FALCON_FALCONG2","0"
"02/16/2018 08:44:59","35","FALCON_FALCONG3","0"
"02/16/2018 08:44:59","35","FEGC_UNIT1","0"
"02/16/2018 08:44:59","35","FERGCC_CC1","88.4691799999"
"02/16/2018 08:44:59","35","FERMI_WIND1","0"
"02/16/2018 08:44:59","35","FERMI_WIND2","0"
"02/16/2018 08:44:59","35","FIFTHGS1_FGSOLAR1",".086966"
"02/16/2018 08:44:59","35","FKLCY_15UNITS","0"
"02/16/2018 08:44:59","35","FLCNS_CC1","0"
"02/16/2018 08:44:59","35","FLTCK_SSI","11.1746"
"02/16/2018 08:44:59","35","FLUVANNA_UNIT1","19.6413979999"
"02/16/2018 08:44:59","35","FLUVANNA_UNIT2","18.0284319999"
"02/16/2018 08:44:59","35","FL_15UNITS","0"
"02/16/2018 08:44:59","35","FORMOSA_CC1","0"
"02/16/2018 08:44:59","35","FORMOSA_FORMOSG11","0"
"02/16/2018 08:44:59","35","FORMOSA_FORMOSG12","0"
"02/16/2018 08:44:59","35","FORMOSA_FORMOSG8","0"
"02/16/2018 08:44:59","35","FPPYD1_FPP_G1_J01","19.246679"
"02/16/2018 08:44:59","35","FPPYD1_FPP_G1_J02","19.108813"
"02/16/2018 08:44:59","35","FPPYD1_FPP_G2_J01","20.1641319999"
"02/16/2018 08:44:59","35","FPPYD1_FPP_G2_J02","19.5005899999"
"02/16/2018 08:44:59","35","FPPYD2_FPP_G3","92.6825999999"
"02/16/2018 08:44:59","35","FREC_CC1","40.539464"
"02/16/2018 08:44:59","35","FREC_CC2","42.221226"
"02/16/2018 08:44:59","35","FRNYPP_CC1","181.542695"
"02/16/2018 08:44:59","35","FRNYPP_CC2","182.7647049999"
"02/16/2018 08:44:59","35","FR_1UNIT","0"
"02/16/2018 08:44:59","35","FTR_CC1","39.1013999999"
"02/16/2018 08:44:59","35","FTWIND_UNIT_1","3.7807789999"
"02/16/2018 08:44:59","35","GBY_GBYGT73","0"
"02/16/2018 08:44:59","35","GBY_GBYGT74","0"
"02/16/2018 08:44:59","35","GBY_GBYGT81","0"
"02/16/2018 08:44:59","35","GBY_GBYGT82","0"
"02/16/2018 08:44:59","35","GBY_GBYGT83","0"
"02/16/2018 08:44:59","35","GBY_GBYGT84","0"
"02/16/2018 08:44:59","35","GCWAMUNI_4UNITS","0"
"02/16/2018 08:44:59","35","GIBCRK_GIB_CRG1_J01","0"
"02/16/2018 08:44:59","35","GIBCRK_GIB_CRG1_J02","0"
"02/16/2018 08:44:59","35","GIBCRK_GIB_CRG1_J03","0"
"02/16/2018 08:44:59","35","GIBCRK_GIB_CRG1_J05","0"
"02/16/2018 08:44:59","35","GIDEON_GIDEONG1","0"
"02/16/2018 08:44:59","35","GIDEON_GIDEONG2","0"
"02/16/2018 08:44:59","35","GIDEON_GIDEONG3","0"
"02/16/2018 08:44:59","35","GOAT_GOATWIN2","10.1675939999"
"02/16/2018 08:44:59","35","GOAT_GOATWIND","12.332886"
"02/16/2018 08:44:59","35","GONZ_HYDRO_GONZ_HYDRO","0"
"02/16/2018 08:44:59","35","GPASTURE_WIND_I","35.86596"
"02/16/2018 08:44:59","35","GRANDVW1_COLA","22.339934"
"02/16/2018 08:44:59","35","GRANDVW1_COLB","22.284077"
"02/16/2018 08:44:59","35","GRANDVW1_GV1A","23.8351149999"
"02/16/2018 08:44:59","35","GRANDVW1_GV1B","21.200844"
"02/16/2018 08:44:59","35","GRSES_UNIT1","0"
"02/16/2018 08:44:59","35","GRSES_UNIT2","0"
"02/16/2018 08:44:59","35","GSMTH_15UNITS","0"
"02/16/2018 08:44:59","35","GUADG_CC1","56.380858"
"02/16/2018 08:44:59","35","GUADG_CC2","119.078382"
"02/16/2018 08:44:59","35","GUNMTN_G1","29.5771699999"
"02/16/2018 08:44:59","35","GWEC_GWEC_G1","34.1922199999"
"02/16/2018 08:44:59","35","HAINE_DR_15UNITS","0"
"02/16/2018 08:44:59","35","HAYSEN_HAYSENG1","0"
"02/16/2018 08:44:59","35","HAYSEN_HAYSENG2","0"
"02/16/2018 08:44:59","35","HAYSEN_HAYSENG3","0"
"02/16/2018 08:44:59","35","HAYSEN_HAYSENG4","0"
"02/16/2018 08:44:59","35","HB_DG1",".8530889999"
"02/16/2018 08:44:59","35","HEB020_CYFR020","0"
"02/16/2018 08:44:59","35","HEB028_LGCTY028","0"
"02/16/2018 08:44:59","35","HEB057_LAGUN057","0"
"02/16/2018 08:44:59","35","HEB063_SOWIK063","0"
"02/16/2018 08:44:59","35","HEB069_AIRLN069","0"
"02/16/2018 08:44:59","35","HEB092_LEALN092","0"
"02/16/2018 08:44:59","35","HEB099_KLEIN099","0"
"02/16/2018 08:44:59","35","HEB110_SIEN110","0"
"02/16/2018 08:44:59","35","HEB136_EHRSN136","0"
"02/16/2018 08:44:59","35","HEB139_HOLLY139","0"
"02/16/2018 08:44:59","35","HEB210_SOUSD210","0"
"02/16/2018 08:44:59","35","HEB231_WESLA231","0"
"02/16/2018 08:44:59","35","HEB270_ARLN270","0"
"02/16/2018 08:44:59","35","HEB291_WHRLG291","0"
"02/16/2018 08:44:59","35","HEB292_BYCTY292","0"
"02/16/2018 08:44:59","35","HEB462_ARCIA462","0"
"02/16/2018 08:44:59","35","HEB474_DWLT474","0"
"02/16/2018 08:44:59","35","HEB492_FRANZ492","0"
"02/16/2018 08:44:59","35","HEB497_MASRD497","0"
"02/16/2018 08:44:59","35","HEB541_ROARK541","0"
"02/16/2018 08:44:59","35","HEB551_WSTCS551","0"
"02/16/2018 08:44:59","35","HEB558_FRDSW558","0"
"02/16/2018 08:44:59","35","HEB575_BRKER575","0"
"02/16/2018 08:44:59","35","HEB576_KLEIN576","0"
"02/16/2018 08:44:59","35","HEB610_LOU610","0"
"02/16/2018 08:44:59","35","HEB614_KING614","0"
"02/16/2018 08:44:59","35","HEB616_BAML616","0"
"02/16/2018 08:44:59","35","HEB627_IMPRL627","0"
"02/16/2018 08:44:59","35","HEB645_CDRBY645","0"
"02/16/2018 08:44:59","35","HEB656_HOKLE656","0"
"02/16/2018 08:44:59","35","HEB686_KUYKL686","0"
"02/16/2018 08:44:59","35","HEB687_ULRIC687","0"
"02/16/2018 08:44:59","35","HEB697_SOUSH697","0"
"02/16/2018 08:44:59","35","HEB698_KLUGE698","0"
"02/16/2018 08:44:59","35","HEB705_SPRWD705","0"
"02/16/2018 08:44:59","35","HEB722_PINHU722","0"
"02/16/2018 08:44:59","35","HEB724_OBRN724","0"
"02/16/2018 08:44:59","35","HEB731_WSFLD731","0"
"02/16/2018 08:44:59","35","HEB734_BLFFS734","0"
"02/16/2018 08:44:59","35","HELIOS_UNIT1","1.633307"
"02/16/2018 08:44:59","35","HH2000_HOLMESHH","0"
"02/16/2018 08:44:59","35","HHGT_CALLAHAN","23.495794"
"02/16/2018 08:44:59","35","HHGT_HHOLLOW1","49.9145919999"
"02/16/2018 08:44:59","35","HHGT_HHOLLOW2","39.500925"
"02/16/2018 08:44:59","35","HHGT_HHOLLOW3","50.0583"
"02/16/2018 08:44:59","35","HHGT_HHOLLOW4","25.889989"
"02/16/2018 08:44:59","35","HHOLLOW2_WIND1","0"
"02/16/2018 08:44:59","35","HHOLLOW3_WND_1","0"
"02/16/2018 08:44:59","35","HHOLLOW4_WND1","0"
"02/16/2018 08:44:59","35","HICKMAN_G1_J01","13.55462"
"02/16/2018 08:44:59","35","HICKMAN_G1_J02","13.55462"
"02/16/2018 08:44:59","35","HICKMAN_G2_J01","17.198905"
"02/16/2018 08:44:59","35","HICKMAN_G2_J02","17.198905"
"02/16/2018 08:44:59","35","HIGHCOL_IC","0"
"02/16/2018 08:44:59","35","HISPRING_IC","0"
"02/16/2018 08:44:59","35","HIWATER_IC","0"
"02/16/2018 08:44:59","35","HLSES_UNIT3","0"
"02/16/2018 08:44:59","35","HLSES_UNIT4","0"
"02/16/2018 08:44:59","35","HLSES_UNIT5","0"
"02/16/2018 08:44:59","35","HORSECRK_UNIT1","32.5781149999"
"02/16/2018 08:44:59","35","HORSECRK_UNIT2","23.9848649999"
"02/16/2018 08:44:59","35","HOVEY_UNIT1","1.531304"
"02/16/2018 08:44:59","35","HOVEY_UNIT2",".5484959999"
"02/16/2018 08:44:59","35","HRFDWIND_JRDWIND1","13.294814"
"02/16/2018 08:44:59","35","HRFDWIND_JRDWIND2","14.765687"
"02/16/2018 08:44:59","35","HRFDWIND_WIND_G","11.625093"
"02/16/2018 08:44:59","35","HRFDWIND_WIND_V","15.630025"
"02/16/2018 08:44:59","35","HWF_HWFG1","35.88983"
"02/16/2018 08:44:59","35","HWY56_HWY56",".118621"
"02/16/2018 08:44:59","35","H_HOLLOW_WND1","0"
"02/16/2018 08:44:59","35","INDL_ESS",".039891"
"02/16/2018 08:44:59","35","INDL_INADALE1","23.318995"
"02/16/2018 08:44:59","35","INDL_INADALE2","24.914615"
"02/16/2018 08:44:59","35","INDNENR_INDNENR","4.691715"
"02/16/2018 08:44:59","35","INDNENR_INDNENR_2","3.9618259999"
"02/16/2018 08:44:59","35","INDNNWP_INDNNWP_J01","1.933607"
"02/16/2018 08:44:59","35","INDNNWP_INDNNWP_J02","1.19435"
"02/16/2018 08:44:59","35","INGLCOSW_CC1","15.589"
"02/16/2018 08:44:59","35","INKSDA_INKS_G1","0"
"02/16/2018 08:44:59","35","INTRCITY_8UNITS","0"
"02/16/2018 08:44:59","35","JACKCNTY_CC1","0"
"02/16/2018 08:44:59","35","JCKCNTY2_CC1","0"
"02/16/2018 08:44:59","35","JKRBT_JRB","0"
"02/16/2018 08:44:59","35","KB_ESS_KB_ESS",".0241029999"
"02/16/2018 08:44:59","35","KDL_1UNIT","0"
"02/16/2018 08:44:59","35","KEECHI_U1","25.76"
"02/16/2018 08:44:59","35","KEO_KEO_SM1","4.677874"
"02/16/2018 08:44:59","35","KEO_SHRBINO2","3.565326"
"02/16/2018 08:44:59","35","KING_NE_KINGNE","5.2660739999"
"02/16/2018 08:44:59","35","KING_NW_KINGNW","9.1132249999"
"02/16/2018 08:44:59","35","KING_SE_KINGSE","5.3374509999"
"02/16/2018 08:44:59","35","KING_SW_KINGSW","10.1852"
"02/16/2018 08:44:59","35","KMCHI_CC1","0"
"02/16/2018 08:44:59","35","KMCHI_CC2","0"
"02/16/2018 08:44:59","35","KT_1UNIT","0"
"02/16/2018 08:44:59","35","LARDVFTN_G4","0"
"02/16/2018 08:44:59","35","LARDVFTN_G5","0"
"02/16/2018 08:44:59","35","LASSO_UNIT1","1.767084"
"02/16/2018 08:44:59","35","LEG_LEG_G1","62.343397"
"02/16/2018 08:44:59","35","LEG_LEG_G2","0"
"02/16/2018 08:44:59","35","LEON_CRK_LCPCT1","0"
"02/16/2018 08:44:59","35","LEON_CRK_LCPCT2","0"
"02/16/2018 08:44:59","35","LEON_CRK_LCPCT3","0"
"02/16/2018 08:44:59","35","LEON_CRK_LCPCT4","0"
"02/16/2018 08:44:59","35","LEON_LEON",".4761529999"
"02/16/2018 08:44:59","35","LGD_LANGFORD","23.25824"
"02/16/2018 08:44:59","35","LGE_CC1","0"
"02/16/2018 08:44:59","35","LGW_UNIT1","24.6433199999"
"02/16/2018 08:44:59","35","LGW_UNIT2","23.56767"
"02/16/2018 08:44:59","35","LHM_CVC_G4","16.61409"
"02/16/2018 08:44:59","35","LHORN_N_UNIT1","15.4055459999"
"02/16/2018 08:44:59","35","LHORN_N_UNIT2","16.601234"
"02/16/2018 08:44:59","35","LHSES_UNIT1","0"
"02/16/2018 08:44:59","35","LHSES_UNIT2A","0"
"02/16/2018 08:44:59","35","LMESASLR_UNIT1","2.611548"
"02/16/2018 08:44:59","35","LNCRK2_G871","16.5574979999"
"02/16/2018 08:44:59","35","LNCRK2_G872","16.8477719999"
"02/16/2018 08:44:59","35","LNCRK_G83","34.05646"
"02/16/2018 08:44:59","35","LONEWOLF_G1","11.999802"
"02/16/2018 08:44:59","35","LONEWOLF_G2","12.659307"
"02/16/2018 08:44:59","35","LONEWOLF_G3","6.055275"
"02/16/2018 08:44:59","35","LONEWOLF_G4","5.882666"
"02/16/2018 08:44:59","35","LOSTPI_CC1","48.4936399999"
"02/16/2018 08:44:59","35","LPCCS_CC1","127.784841"
"02/16/2018 08:44:59","35","LPCCS_CC2","127.008159"
"02/16/2018 08:44:59","35","LU_1UNIT","0"
"02/16/2018 08:44:59","35","LV1_LV1A","28.087795"
"02/16/2018 08:44:59","35","LV1_LV1B","21.290685"
"02/16/2018 08:44:59","35","LV3_UNIT_1","19.56602"
"02/16/2018 08:44:59","35","LV4_UNIT_1","19.5799799999"
"02/16/2018 08:44:59","35","LV5_UNIT_1","12.57737"
"02/16/2018 08:44:59","35","LYN_30UNITS","0"
"02/16/2018 08:44:59","35","MARBFA_MARBFAG1","0"
"02/16/2018 08:44:59","35","MARBFA_MARBFAG2","0"
"02/16/2018 08:44:59","35","MARIAH_NORTE1","9.906337"
"02/16/2018 08:44:59","35","MARIAH_NORTE2","10.221443"
"02/16/2018 08:44:59","35","MARLIN_MARLIN","0"
"02/16/2018 08:44:59","35","MARSFO_MARSFOG1","0"
"02/16/2018 08:44:59","35","MARSFO_MARSFOG2","0"
"02/16/2018 08:44:59","35","MARSFO_MARSFOG3","0"
"02/16/2018 08:44:59","35","MCDLD_FCW1","29.726194"
"02/16/2018 08:44:59","35","MCDLD_SBW1","14.8041959999"
"02/16/2018 08:44:59","35","MCSES_UNIT6","0"
"02/16/2018 08:44:59","35","MCSES_UNIT7","0"
"02/16/2018 08:44:59","35","MCSES_UNIT8","0"
"02/16/2018 08:44:59","35","MDANP_CT1","0"
"02/16/2018 08:44:59","35","MDANP_CT2","0"
"02/16/2018 08:44:59","35","MDANP_CT3","0"
"02/16/2018 08:44:59","35","MDANP_CT4","0"
"02/16/2018 08:44:59","35","MDANP_CT5","29.79464"
"02/16/2018 08:44:59","35","MDANP_CT6","0"
"02/16/2018 08:44:59","35","MESQCRK_WND1","24.6684209999"
"02/16/2018 08:44:59","35","MESQCRK_WND2","24.248379"
"02/16/2018 08:44:59","35","MGSES_CT1","0"
"02/16/2018 08:44:59","35","MGSES_CT2","0"
"02/16/2018 08:44:59","35","MGSES_CT3","0"
"02/16/2018 08:44:59","35","MGSES_CT4","0"
"02/16/2018 08:44:59","35","MGSES_CT5","0"
"02/16/2018 08:44:59","35","MGSES_CT6","0"
"02/16/2018 08:44:59","35","MIAM1_G1","28.968765"
"02/16/2018 08:44:59","35","MIAM1_G2","27.0077749999"
"02/16/2018 08:44:59","35","MIL_MILLERG1","0"
"02/16/2018 08:44:59","35","MIL_MILLERG2","0"
"02/16/2018 08:44:59","35","MIL_MILLERG3","0"
"02/16/2018 08:44:59","35","MIL_MILLERG4","0"
"02/16/2018 08:44:59","35","MIL_MILLERG5","0"
"02/16/2018 08:44:59","35","MIN_RNPCOGEN","1.541971"
"02/16/2018 08:44:59","35","MIRAGE_GEN_0001","0"
"02/16/2018 08:44:59","35","MIRASOLE_MIR11","7.2184759999"
"02/16/2018 08:44:59","35","MIRASOLE_MIR12","16.4358849999"
"02/16/2018 08:44:59","35","MIRASOLE_MIR21","14.8255789999"
"02/16/2018 08:44:59","35","MLSES_UNIT1","75.9684069999"
"02/16/2018 08:44:59","35","MLSES_UNIT2","75.022377"
"02/16/2018 08:44:59","35","MLSES_UNIT3","99.228144"
"02/16/2018 08:44:59","35","MNWLL2_CANTEX","0"
"02/16/2018 08:44:59","35","MNWLL_1UNIT","0"
"02/16/2018 08:44:59","35","MOZART_WIND_1","6.7068279999"
"02/16/2018 08:44:59","35","MSN_TG",".6878339999"
"02/16/2018 08:44:59","35","MWEC_G1","36.1364799999"
"02/16/2018 08:44:59","35","NACPW_UNIT1","0"
"02/16/2018 08:44:59","35","NBOHR_UNIT1","46.2383999999"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG1","1.546891"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG2","1.546891"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG3","0"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG5",".5505879999"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG6","0"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG7","0"
"02/16/2018 08:44:59","35","NCARBIDE_NCARBIG8","0"
"02/16/2018 08:44:59","35","NEDIN_CC1","81.0162839999"
"02/16/2018 08:44:59","35","NEWP_10UNITS","0"
"02/16/2018 08:44:59","35","NGNSVL_NGAINESV","0"
"02/16/2018 08:44:59","35","NUECES_B_CC1","0"
"02/16/2018 08:44:59","35","NWF_NBS",".063111"
"02/16/2018 08:44:59","35","NWF_NWF1","18.369329"
"02/16/2018 08:44:59","35","NWF_NWF2","14.53729"
"02/16/2018 08:44:59","35","OCI_ALM1_ASTRO1",".004897"
"02/16/2018 08:44:59","35","OCI_ALM1_UNIT1",".815836"
"02/16/2018 08:44:59","35","OECCS_CC1","78.27776"
"02/16/2018 08:44:59","35","OECCS_CC2","85.69454"
"02/16/2018 08:44:59","35","OGSES_UNIT1A","210.3469269999"
"02/16/2018 08:44:59","35","OGSES_UNIT2",".0129529999"
"02/16/2018 08:44:59","35","OKLA_OKLA_G1_J01","26.973614"
"02/16/2018 08:44:59","35","OKLA_OKLA_G1_J02","7.848728"
"02/16/2018 08:44:59","35","OKLA_OKLA_G1_J03","3.8372"
"02/16/2018 08:44:59","35","OKLA_OKLA_G1_J04","4.958304"
"02/16/2018 08:44:59","35","OKLA_OKLA_G1_J05","5.6866709999"
"02/16/2018 08:44:59","35","OLINGR_OLING_1","0"
"02/16/2018 08:44:59","35","OLINGR_OLING_2","0"
"02/16/2018 08:44:59","35","OLINGR_OLING_3","0"
"02/16/2018 08:44:59","35","OLINGR_OLING_4","0"
"02/16/2018 08:44:59","35","OWF_OWF","12.83571"
"02/16/2018 08:44:59","35","OXY_CC_OXY_CCG1",".8375479999"
"02/16/2018 08:44:59","35","PANDA_S_CC1","0"
"02/16/2018 08:44:59","35","PANDA_T1_CC1","0"
"02/16/2018 08:44:59","35","PANDA_T2_CC1","119.9817"
"02/16/2018 08:44:59","35","PAP1_PAP1_J01",".9023039999"
"02/16/2018 08:44:59","35","PAP1_PAP1_J02","5.326475"
"02/16/2018 08:44:59","35","PAPL_DG1","0"
"02/16/2018 08:44:59","35","PB2SES_CT1","0"
"02/16/2018 08:44:59","35","PB2SES_CT2","0"
"02/16/2018 08:44:59","35","PB2SES_CT3","0"
"02/16/2018 08:44:59","35","PB2SES_CT4","0"
"02/16/2018 08:44:59","35","PB2SES_CT5","0"
"02/16/2018 08:44:59","35","PCOMM_1UNIT","0"
"02/16/2018 08:44:59","35","PC_NORTH_PANTHER1","33.96065"
"02/16/2018 08:44:59","35","PC_SOUTH_PANTHER2","25.4566529999"
"02/16/2018 08:44:59","35","PC_SOUTH_PANTHER3","47.2683669999"
"02/16/2018 08:44:59","35","PEARSAL2_AGR_A","0"
"02/16/2018 08:44:59","35","PEARSAL2_AGR_B","0"
"02/16/2018 08:44:59","35","PEARSAL2_AGR_C","0"
"02/16/2018 08:44:59","35","PEARSAL2_AGR_D","0"
"02/16/2018 08:44:59","35","PENA3_UNIT3","12.81453"
"02/16/2018 08:44:59","35","PENA_UNIT1","21.8340579999"
"02/16/2018 08:44:59","35","PENA_UNIT2_J01","6.9324159999"
"02/16/2018 08:44:59","35","PENA_UNIT2_J02","8.225426"
"02/16/2018 08:44:59","35","PEPF01_WALLER01","0"
"02/16/2018 08:44:59","35","PFI45_PFORDI45","0"
"02/16/2018 08:44:59","35","PFK_PFKPV",".0578499999"
"02/16/2018 08:44:59","35","PH1_UNIT1","16.044609"
"02/16/2018 08:44:59","35","PH1_UNIT2","20.163741"
"02/16/2018 08:44:59","35","PH2_UNIT1","15.361715"
"02/16/2018 08:44:59","35","PH2_UNIT2","16.0011249999"
"02/16/2018 08:44:59","35","PNPI_GT2","0"
"02/16/2018 08:44:59","35","PR_PR_G2","1.6440429999"
"02/16/2018 08:44:59","35","PSA_CC1","55.347168"
"02/16/2018 08:44:59","35","PSG_CC1","0"
"02/16/2018 08:44:59","35","PYR_ESS",".039868"
"02/16/2018 08:44:59","35","PYR_PYRON1","28.815767"
"02/16/2018 08:44:59","35","PYR_PYRON2","29.1277359999"
"02/16/2018 08:44:59","35","QALSW_CC1","0"
"02/16/2018 08:44:59","35","QALSW_CC2",".884502"
"02/16/2018 08:44:59","35","RAYBURN_CC1","0"
"02/16/2018 08:44:59","35","RAYBURN_RAYBURG1","0"
"02/16/2018 08:44:59","35","RAYBURN_RAYBURG2","0"
"02/16/2018 08:44:59","35","RDCANYON_RDCNY1","18.645"
"02/16/2018 08:44:59","35","READNG_1UNIT","0"
"02/16/2018 08:44:59","35","REDFISH_MV1A","9.621002"
"02/16/2018 08:44:59","35","REDFISH_MV1B","13.322998"
"02/16/2018 08:44:59","35","REDGATE_AGR_A","6.329893"
"02/16/2018 08:44:59","35","REDGATE_AGR_B","0"
"02/16/2018 08:44:59","35","REDGATE_AGR_C","0"
"02/16/2018 08:44:59","35","REDGATE_AGR_D","6.3467269999"
"02/16/2018 08:44:59","35","REROCK_UNIT1","9.3866829999"
