Time,Coast,East,FarWest,North,NorthCentral,Northwest,South,SouthCentral,West,
05/01/17,0,0,0,0,0,0,0,0,0,0
05/01/17,1,0,0,0,0,0,0,0,0,0
05/01/17,2,0,0,0,0,0,0,0,0,0
05/01/17,3,0,0,0,0,0,0,0,0,0
05/01/17,4,0,0,0,0,0,0,0,0,0
05/01/17,5,0,0,0,0,0,0,0,0,0
05/01/17,6,0,0,0,0,0,0,0,0,0
05/01/17,7,0,0,0.754409853,0.122415885,0.002342888,0,0,0.146781917,0.155333457
05/01/17,8,0,0,56.44450528,9.159085095,0.175293495,0,0,10.98213744,11.62195869
05/01/17,9,0,0,117.3097793,19.03551544,0.364316085,0,0,22.82440272,24.15415643
05/01/17,10,0,0,119.6324652,19.41241089,0.371529395,0,0,23.2763166,24.63239889
05/01/17,11,0,0,121.9679685,19.79138619,0.378782511,0,0,23.73072431,25.11328047
05/01/17,12,0,0,122.4348806,19.86715066,0.380232549,0,0,23.82156917,25.20941797
05/01/17,13,0,0,122.1794431,19.82570155,0.379439264,0,0,23.7718699,25.15682322
05/01/17,14,0,0,121.7306305,19.75287405,0.378045436,0,0,23.68454659,25.06441243
05/01/17,15,0,0,120.8993653,19.61798708,0.375463868,0,0,23.5228113,24.89325442
05/01/17,16,0,0,118.3129556,19.19829792,0.367431539,0,0,23.01958592,24.36071104
05/01/17,17,0,0,111.8564258,18.15061567,0.347380204,0,0,21.7633698,23.03130754
05/01/17,18,0,0,102.6528496,16.65717824,0.31879767,0,0,19.972674,21.13628549
05/01/17,19,0,0,55.15858978,8.950423342,0.171299968,0,0,10.73194301,11.3571879
05/01/17,20,0,0,4.462623034,0.724136812,0.013859078,0,0,0.868271221,0.918856855
05/01/17,21,0,0,0,0,0,0,0,0,0
05/01/17,22,0,0,0,0,0,0,0,0,0
05/01/17,23,0,0,0,0,0,0,0,0,0
05/02/17,0,0,0,0,0,0,0,0,0,0
05/02/17,1,0,0,0,0,0,0,0,0,0
05/02/17,2,0,0,0,0,0,0,0,0,0
05/02/17,3,0,0,0,0,0,0,0,0,0
05/02/17,4,0,0,0,0,0,0,0,0,0
05/02/17,5,0,0,0,0,0,0,0,0,0
05/02/17,6,0,0,0,0,0,0,0,0,0
05/02/17,7,0,0,0.751514918,0.121946132,0.002333897,0,0,0.146218663,0.154737388
05/02/17,8,0,0,44.51789286,7.223788516,0.138254326,0,0,8.661633503,9.166261791
05/02/17,9,0,0,93.25916378,15.13289226,0.289624732,0,0,18.14498948,19.20211975
05/02/17,10,0,0,103.0972058,16.72928261,0.320177658,0,0,20.05913025,21.2277787
05/02/17,11,0,0,112.0913408,18.18873465,0.348109754,0,0,21.80907609,23.07967669
05/02/17,12,0,0,112.425828,18.24301092,0.349148534,0,0,21.87415567,23.14854782
05/02/17,13,0,0,105.4057951,17.10389066,0.32734719,0,0,20.50830143,21.70311867
05/02/17,14,0,0,106.5754029,17.29367951,0.330979512,0,0,20.73586643,21.94394165
05/02/17,15,0,0,105.43969,17.10939069,0.327452453,0,0,20.5148962,21.71009766
05/02/17,16,0,0,106.4787767,17.27800026,0.330679431,0,0,20.71706634,21.92404626
05/02/17,17,0,0,87.11702336,14.13622506,0.270549762,0,0,16.94994259,17.93744922
05/02/17,18,0,0,68.3332383,11.0882351,0.212215026,0,0,13.29527137,14.06985621
05/02/17,19,0,0,37.7416679,6.124230272,0.117210149,0,0,7.343215819,7.771032862
05/02/17,20,0,0,1.355990408,0.220032605,0.00421115,0,0,0.263828569,0.279199267
05/02/17,21,0,0,0,0,0,0,0,0,0
05/02/17,22,0,0,0,0,0,0,0,0,0
05/02/17,23,0,0,0,0,0,0,0,0,0
05/03/17,0,0,0,0,0,0,0,0,0,0
05/03/17,1,0,0,0,0,0,0,0,0,0
05/03/17,2,0,0,0,0,0,0,0,0,0
05/03/17,3,0,0,0,0,0,0,0,0,0
05/03/17,4,0,0,0,0,0,0,0,0,0
05/03/17,5,0,0,0,0,0,0,0,0,0
05/03/17,6,0,0,0,0,0,0,0,0,0
05/03/17,7,0,0,0.142918314,0.023190938,0.000443846,0,0,0.027806933,0.02942697
05/03/17,8,0,0,34.0195165,5.52024763,0.105650672,0,0,6.619014623,7.004639577
05/03/17,9,0,0,73.28566919,11.8918516,0.227595246,0,0,14.25884216,15.08956481
05/03/17,10,0,0,87.24967817,14.15775057,0.270961733,0,0,16.9757526,17.96476293
05/03/17,11,0,0,92.89112072,15.07317099,0.288481741,0,0,18.0733811,19.12633945
05/03/17,12,0,0,98.61968401,16.00272823,0.306272311,0,0,19.18796026,20.30585419
05/03/17,13,0,0,108.2065654,17.55836348,0.336045234,0,0,21.05323391,22.27979902
05/03/17,14,0,0,106.2559479,17.24184247,0.329987416,0,0,20.67371159,21.87816566
05/03/17,15,0,0,115.6007717,18.75819975,0.359008608,0,0,22.49188927,23.80227069
05/03/17,16,0,0,113.2854416,18.3824979,0.351818142,0,0,22.04140657,23.32554279
05/03/17,17,0,0,94.21943267,15.28871229,0.292606934,0,0,18.3318244,19.39983971
05/03/17,18,0,0,78.5948923,12.75336374,0.244083516,0,0,15.29183231,16.18273714
05/03/17,19,0,0,46.67015887,7.573030438,0.144938382,0,0,9.080389607,9.6094147
05/03/17,20,0,0,4.839255105,0.785251799,0.015028743,0,0,0.941550721,0.996405632
05/03/17,21,0,0,0,0,0,0,0,0,0
05/03/17,22,0,0,0,0,0,0,0,0,0
05/03/17,23,0,0,0,0,0,0,0,0,0
05/04/17,0,0,0,0,0,0,0,0,0,0
05/04/17,1,0,0,0,0,0,0,0,0,0
05/04/17,2,0,0,0,0,0,0,0,0,0
05/04/17,3,0,0,0,0,0,0,0,0,0
05/04/17,4,0,0,0,0,0,0,0,0,0
05/04/17,5,0,0,0,0,0,0,0,0,0
05/04/17,6,0,0,0,0,0,0,0,0,0
05/04/17,7,0,0,1.08904334,0.176715884,0.003382122,0,0,0.211889954,0.2242347
05/04/17,8,0,0,55.8891747,9.068973224,0.173568866,0,0,10.87408943,11.50761578
05/04/17,9,0,0,114.4035748,18.56393411,0.355290605,0,0,22.2589564,23.55576711
05/04/17,10,0,0,118.7484737,19.26896817,0.36878408,0,0,23.10432259,24.45038449
05/04/17,11,0,0,121.2058484,19.66771919,0.376415678,0,0,23.58244225,24.95635947
05/04/17,12,0,0,129.0845428,20.94617192,0.400883673,0,0,25.11536212,26.57858753
05/04/17,13,0,0,128.4794701,20.84798856,0.399004566,0,0,24.99763604,26.4540027
05/04/17,14,0,0,128.7142581,20.88608691,0.399733721,0,0,25.0433176,26.50234569
05/04/17,15,0,0,128.3627052,20.82904145,0.398641942,0,0,24.97491765,26.42996073
05/04/17,16,0,0,128.0301671,20.77508146,0.397609215,0,0,24.91021729,26.36149093
05/04/17,17,0,0,126.4276078,20.51503885,0.392632322,0,0,24.598415,26.03152298
05/04/17,18,0,0,120.558479,19.56267244,0.374405214,0,0,23.45648667,24.8230657
05/04/17,19,0,0,66.74455021,10.83044332,0.207281212,0,0,12.98616792,13.74274434
05/04/17,20,0,0,5.747205696,0.932582291,0.017848465,0,0,1.118206326,1.183353222
05/04/17,21,0,0,0,0,0,0,0,0,0
05/04/17,22,0,0,0,0,0,0,0,0,0
05/04/17,23,0,0,0,0,0,0,0,0,0
05/05/17,0,0,0,0,0,0,0,0,0,0
05/05/17,1,0,0,0,0,0,0,0,0,0
05/05/17,2,0,0,0,0,0,0,0,0,0
05/05/17,3,0,0,0,0,0,0,0,0,0
05/05/17,4,0,0,0,0,0,0,0,0,0
05/05/17,5,0,0,0,0,0,0,0,0,0
05/05/17,6,0,0,0,0,0,0,0,0,0
05/05/17,7,0,0,1.266525244,0.205515354,0.003933308,0,0,0.246421759,0.260778334
05/05/17,8,0,0,58.58506127,9.506426867,0.181941184,0,0,11.39861518,12.0627005
05/05/17,9,0,0,120.5451704,19.56051291,0.374363883,0,0,23.45389729,24.82032547
05/05/17,10,0,0,126.9725235,20.60346073,0.394324607,0,0,24.70443665,26.14372146
05/05/17,11,0,0,127.8004563,20.73780696,0.396895827,0,0,24.86552356,26.31419333
05/05/17,12,0,0,128.1883993,20.80075733,0.398100619,0,0,24.94100377,26.39407103
05/05/17,13,0,0,128.4080605,20.83640112,0.398782797,0,0,24.9837422,26.43929941
05/05/17,14,0,0,128.3266945,20.8231981,0.398530107,0,0,24.96791121,26.4225461
05/05/17,15,0,0,127.651469,20.71363123,0.396433134,0,0,24.83653582,26.28351676
05/05/17,16,0,0,127.2514597,20.64872289,0.395190869,0,0,24.75870792,26.20115459
05/05/17,17,0,0,126.4250769,20.51462817,0.392624463,0,0,24.59792258,26.03100186
05/05/17,18,0,0,119.2133601,19.34440392,0.370227826,0,0,23.19477332,24.54610488
05/05/17,19,0,0,65.22341952,10.58361388,0.202557203,0,0,12.6902088,13.42954259
05/05/17,20,0,0,5.645758453,0.916120743,0.017533411,0,0,1.098468221,1.162465172
05/05/17,21,0,0,0,0,0,0,0,0,0
05/05/17,22,0,0,0,0,0,0,0,0,0
05/05/17,23,0,0,0,0,0,0,0,0,0
05/06/17,0,0,0,0,0,0,0,0,0,0
05/06/17,1,0,0,0,0,0,0,0,0,0
05/06/17,2,0,0,0,0,0,0,0,0,0
05/06/17,3,0,0,0,0,0,0,0,0,0
05/06/17,4,0,0,0,0,0,0,0,0,0
05/06/17,5,0,0,0,0,0,0,0,0,0
05/06/17,6,0,0,0,0,0,0,0,0,0
05/06/17,7,0,0,1.278073689,0.207389286,0.003969173,0,0,0.248668685,0.263156166
05/06/17,8,0,0,57.77605958,9.375152524,0.179428756,0,0,11.24121159,11.89612655
05/06/17,9,0,0,110.1494592,17.87363119,0.342079066,0,0,21.43125348,22.67984207
05/06/17,10,0,0,112.6517287,18.27966716,0.349850089,0,0,21.91810809,23.19506092
05/06/17,11,0,0,115.9428881,18.81371398,0.360071081,0,0,22.55845322,23.87271266
05/06/17,12,0,0,119.6142948,19.40946243,0.371472965,0,0,23.27278126,24.62865759
05/06/17,13,0,0,119.3064776,19.35951383,0.370517011,0,0,23.21289075,24.56527784
05/06/17,14,0,0,117.8590697,19.12464718,0.366021956,0,0,22.93127552,24.26725565
05/06/17,15,0,0,119.8365718,19.44553068,0.372163267,0,0,23.31602865,24.67442457
05/06/17,16,0,0,116.8152283,18.95526609,0.362780212,0,0,22.7281803,24.05232807
05/06/17,17,0,0,115.8157983,18.7930915,0.359676392,0,0,22.53372598,23.84654481
05/06/17,18,0,0,107.2497707,17.40310719,0.333073822,0,0,20.86707494,22.08279439
05/06/17,19,0,0,49.99931828,8.113243416,0.155277386,0,0,9.72812823,10.29489069
05/06/17,20,0,0,4.796419909,0.778301057,0.014895714,0,0,0.933216482,0.987585838
05/06/17,21,0,0,0,0,0,0,0,0,0
05/06/17,22,0,0,0,0,0,0,0,0,0
05/06/17,23,0,0,0,0,0,0,0,0,0
05/07/17,0,0,0,0,0,0,0,0,0,0
05/07/17,1,0,0,0,0,0,0,0,0,0
05/07/17,2,0,0,0,0,0,0,0,0,0
05/07/17,3,0,0,0,0,0,0,0,0,0
05/07/17,4,0,0,0,0,0,0,0,0,0
05/07/17,5,0,0,0,0,0,0,0,0,0
05/07/17,6,0,0,0,0,0,0,0,0,0
05/07/17,7,0,0,1.496805696,0.242882291,0.004648465,0,0,0.291226326,0.308193223
05/07/17,8,0,0,45.09577749,7.317560167,0.140048998,0,0,8.774069751,9.285248595
05/07/17,9,0,0,96.7550575,15.70016073,0.300481545,0,0,18.8251688,19.92192643
05/07/17,10,0,0,110.4970551,17.93003456,0.343158556,0,0,21.49888354,22.75141227
05/07/17,11,0,0,113.712994,18.45187558,0.353145944,0,0,22.1245934,23.41357609
05/07/17,12,0,0,113.4139216,18.40334598,0.352217148,0,0,22.06640432,23.35199691
05/07/17,13,0,0,111.6986394,18.12501214,0.346890184,0,0,21.73267006,22.99881923
05/07/17,14,0,0,117.9611907,19.14121806,0.366339102,0,0,22.95114471,24.28828243
05/07/17,15,0,0,119.1425079,19.33290695,0.370007789,0,0,23.18098795,24.53151638
05/07/17,16,0,0,113.2790878,18.38146689,0.351798409,0,0,22.04017035,23.32423454
05/07/17,17,0,0,101.2388341,16.42773006,0.314406317,0,0,19.69755576,20.84513881
